,start,end,duration_days,site_id,IGBP
0,2009-12-21 00:00:00,2011-03-26 23:30:00,461,AR-SLu,MF
1,2010-02-13 00:00:00,2010-06-13 23:30:00,121,AR-Vir,ENF
2,2010-06-30 00:00:00,2010-07-26 23:30:00,27,AR-Vir,ENF
3,2010-09-24 00:00:00,2011-02-20 23:30:00,150,AR-Vir,ENF
4,2011-05-01 00:00:00,2012-06-13 23:30:00,410,AR-Vir,ENF
5,2002-01-01 00:00:00,2002-02-03 23:30:00,34,AT-Neu,GRA
6,2002-02-15 00:00:00,2003-01-14 23:30:00,334,AT-Neu,GRA
7,2003-01-25 00:00:00,2003-03-12 23:30:00,47,AT-Neu,GRA
8,2003-03-27 00:00:00,2004-01-20 23:30:00,300,AT-Neu,GRA
9,2004-02-15 00:00:00,2004-05-05 23:30:00,81,AT-Neu,GRA
10,2004-05-18 00:00:00,2006-03-11 23:30:00,663,AT-Neu,GRA
11,2006-03-28 00:00:00,2006-12-24 23:30:00,272,AT-Neu,GRA
12,2007-01-05 00:00:00,2012-12-31 23:30:00,2188,AT-Neu,GRA
13,2010-09-03 00:00:00,2011-09-20 23:30:00,383,AU-ASM,SAV
14,2011-10-09 00:00:00,2012-10-07 23:30:00,365,AU-ASM,SAV
15,2012-10-19 00:00:00,2014-12-31 23:30:00,804,AU-ASM,SAV
16,2007-10-17 00:00:00,2007-10-18 23:30:00,2,AU-Ade,WSA
17,2007-11-02 00:00:00,2008-02-18 23:30:00,109,AU-Ade,WSA
18,2008-03-05 00:00:00,2009-05-22 23:30:00,444,AU-Ade,WSA
19,2010-08-01 00:00:00,2013-10-02 23:30:00,1159,AU-Cpr,SAV
20,2013-10-16 00:00:00,2014-01-16 23:30:00,93,AU-Cpr,SAV
21,2014-04-20 00:00:00,2014-12-31 23:30:00,256,AU-Cpr,SAV
22,2012-10-19 00:00:00,2014-06-03 23:30:00,593,AU-Cum,EBF
23,2014-06-22 00:00:00,2014-12-31 23:30:00,193,AU-Cum,EBF
24,2007-09-19 00:00:00,2007-10-17 23:30:00,29,AU-DaP,GRA
25,2007-11-25 00:00:00,2008-04-09 23:30:00,137,AU-DaP,GRA
26,2008-04-23 00:00:00,2009-02-23 23:30:00,307,AU-DaP,GRA
27,2009-03-11 00:00:00,2009-03-12 23:30:00,2,AU-DaP,GRA
28,2009-03-29 00:00:00,2011-09-25 23:30:00,911,AU-DaP,GRA
29,2011-10-22 00:00:00,2011-12-18 23:30:00,58,AU-DaP,GRA
30,2012-03-06 00:00:00,2012-03-18 23:30:00,13,AU-DaP,GRA
31,2012-05-02 00:00:00,2012-05-13 23:30:00,12,AU-DaP,GRA
32,2012-06-06 00:00:00,2013-09-07 23:30:00,459,AU-DaP,GRA
33,2008-01-01 00:00:00,2008-06-09 23:30:00,161,AU-DaS,SAV
34,2008-06-20 00:00:00,2010-12-15 23:30:00,909,AU-DaS,SAV
35,2011-04-03 00:00:00,2014-11-12 23:30:00,1320,AU-DaS,SAV
36,2014-12-18 00:00:00,2014-12-31 23:30:00,14,AU-DaS,SAV
37,2008-09-01 00:00:00,2008-11-23 23:30:00,84,AU-Dry,SAV
38,2009-03-14 00:00:00,2009-05-25 23:30:00,73,AU-Dry,SAV
39,2009-06-18 00:00:00,2010-04-16 23:30:00,303,AU-Dry,SAV
40,2010-06-19 00:00:00,2010-09-07 23:30:00,81,AU-Dry,SAV
41,2010-09-23 00:00:00,2010-12-21 23:30:00,90,AU-Dry,SAV
42,2011-02-04 00:00:00,2011-03-11 23:30:00,36,AU-Dry,SAV
43,2011-05-29 00:00:00,2011-06-05 23:30:00,8,AU-Dry,SAV
44,2011-07-01 00:00:00,2011-12-03 23:30:00,156,AU-Dry,SAV
45,2011-12-23 00:00:00,2012-01-17 23:30:00,26,AU-Dry,SAV
46,2012-02-09 00:00:00,2012-09-27 23:30:00,232,AU-Dry,SAV
47,2012-10-11 00:00:00,2013-06-11 23:30:00,244,AU-Dry,SAV
48,2014-01-01 00:00:00,2014-03-23 23:30:00,82,AU-Dry,SAV
49,2014-04-10 00:00:00,2014-12-31 23:30:00,266,AU-Dry,SAV
50,2011-06-10 00:00:00,2011-11-06 23:30:00,150,AU-Emr,GRA
51,2011-12-25 00:00:00,2012-12-20 23:30:00,362,AU-Emr,GRA
52,2013-01-26 00:00:00,2013-12-31 23:30:00,340,AU-Emr,GRA
53,2006-02-07 00:00:00,2006-11-08 23:30:00,275,AU-Fog,WET
54,2006-11-22 00:00:00,2007-12-12 23:30:00,386,AU-Fog,WET
55,2007-12-28 00:00:00,2008-03-15 23:30:00,79,AU-Fog,WET
56,2008-04-12 00:00:00,2008-10-31 23:30:00,203,AU-Fog,WET
57,2013-01-01 00:00:00,2013-02-06 23:30:00,37,AU-GWW,SAV
58,2013-02-17 00:00:00,2014-10-22 23:30:00,613,AU-GWW,SAV
59,2014-11-14 00:00:00,2014-11-19 23:30:00,6,AU-GWW,SAV
60,2014-12-08 00:00:00,2014-12-31 23:30:00,24,AU-GWW,SAV
61,2011-10-14 00:00:00,2011-10-20 23:30:00,7,AU-Gin,WSA
62,2011-11-08 00:00:00,2012-06-10 23:30:00,216,AU-Gin,WSA
63,2012-08-10 00:00:00,2012-09-26 23:30:00,48,AU-Gin,WSA
64,2012-10-18 00:00:00,2013-02-28 23:30:00,134,AU-Gin,WSA
65,2013-03-20 00:00:00,2013-11-30 23:30:00,256,AU-Gin,WSA
66,2014-01-01 00:00:00,2014-08-27 23:30:00,239,AU-Gin,WSA
67,2014-09-09 00:00:00,2014-12-31 23:30:00,114,AU-Gin,WSA
68,2001-09-07 00:00:00,2001-10-03 23:30:00,27,AU-How,WSA
69,2001-11-03 00:00:00,2002-01-02 23:30:00,61,AU-How,WSA
70,2002-02-16 00:00:00,2002-02-16 23:30:00,1,AU-How,WSA
71,2002-03-13 00:00:00,2002-05-31 23:30:00,80,AU-How,WSA
72,2002-06-26 00:00:00,2002-08-19 23:30:00,55,AU-How,WSA
73,2002-09-27 00:00:00,2003-02-20 23:30:00,147,AU-How,WSA
74,2003-03-15 00:00:00,2003-11-01 23:30:00,232,AU-How,WSA
75,2003-11-13 00:00:00,2003-12-25 23:30:00,43,AU-How,WSA
76,2004-03-01 00:00:00,2004-03-29 23:30:00,29,AU-How,WSA
77,2004-04-22 00:00:00,2005-07-02 23:30:00,437,AU-How,WSA
78,2005-07-18 00:00:00,2005-10-19 23:30:00,94,AU-How,WSA
79,2005-11-20 00:00:00,2006-04-09 23:30:00,141,AU-How,WSA
80,2006-05-11 00:00:00,2006-08-14 23:30:00,96,AU-How,WSA
81,2007-03-20 00:00:00,2007-09-24 23:30:00,189,AU-How,WSA
82,2007-10-15 00:00:00,2007-11-05 23:30:00,22,AU-How,WSA
83,2008-01-26 00:00:00,2009-05-06 23:30:00,467,AU-How,WSA
84,2009-05-20 00:00:00,2009-08-11 23:30:00,84,AU-How,WSA
85,2009-10-25 00:00:00,2014-12-31 23:30:00,1894,AU-How,WSA
86,2008-08-20 00:00:00,2009-06-08 23:30:00,293,AU-Lox,DBF
87,2011-09-24 00:00:00,2011-11-17 23:30:00,55,AU-RDF,WSA
88,2011-12-01 00:00:00,2011-12-31 23:30:00,31,AU-RDF,WSA
89,2012-02-03 00:00:00,2013-07-21 23:30:00,535,AU-RDF,WSA
90,2013-01-01 00:00:00,2013-05-07 23:30:00,127,AU-Rig,GRA
91,2013-08-24 00:00:00,2014-09-08 23:30:00,381,AU-Rig,GRA
92,2014-09-20 00:00:00,2014-09-20 23:30:00,1,AU-Rig,GRA
93,2014-10-07 00:00:00,2014-12-31 23:30:00,86,AU-Rig,GRA
94,2008-08-28 00:00:00,2009-02-19 23:30:00,176,AU-Stp,GRA
95,2009-05-28 00:00:00,2010-06-21 23:30:00,390,AU-Stp,GRA
96,2010-07-02 00:00:00,2011-02-08 23:30:00,222,AU-Stp,GRA
97,2011-03-04 00:00:00,2012-03-09 23:30:00,372,AU-Stp,GRA
98,2012-04-04 00:00:00,2013-08-22 23:30:00,506,AU-Stp,GRA
99,2013-10-16 00:00:00,2014-08-24 23:30:00,313,AU-Stp,GRA
100,2014-09-15 00:00:00,2014-12-31 23:30:00,108,AU-Stp,GRA
101,2012-07-18 00:00:00,2014-11-22 23:30:00,858,AU-TTE,GRA
102,2014-12-03 00:00:00,2014-12-31 23:30:00,29,AU-TTE,GRA
103,2005-08-26 00:00:00,2005-12-11 23:30:00,108,AU-Wac,EBF
104,2006-02-17 00:00:00,2006-03-19 23:30:00,31,AU-Wac,EBF
105,2006-04-19 00:00:00,2006-11-25 23:30:00,221,AU-Wac,EBF
106,2006-12-21 00:00:00,2007-11-11 23:30:00,326,AU-Wac,EBF
107,2008-01-24 00:00:00,2008-12-31 23:30:00,343,AU-Wac,EBF
108,2011-12-02 00:00:00,2014-12-31 23:30:00,1126,AU-Whr,EBF
109,2010-01-23 00:00:00,2010-05-06 23:30:00,104,AU-Wom,EBF
110,2010-05-18 00:00:00,2010-06-16 23:30:00,30,AU-Wom,EBF
111,2010-07-04 00:00:00,2010-10-28 23:30:00,117,AU-Wom,EBF
112,2010-11-16 00:00:00,2012-12-27 23:30:00,773,AU-Wom,EBF
113,2013-01-08 00:00:00,2014-12-31 23:30:00,723,AU-Wom,EBF
114,2012-10-25 00:00:00,2014-02-27 23:30:00,491,AU-Ync,GRA
115,2014-10-30 00:00:00,2014-12-31 23:30:00,63,AU-Ync,GRA
116,2000-06-30 00:00:00,2001-04-19 23:30:00,294,BR-Sa3,EBF
117,2001-05-02 00:00:00,2002-09-10 23:30:00,497,BR-Sa3,EBF
118,2002-10-03 00:00:00,2003-12-16 23:30:00,440,BR-Sa3,EBF
119,2004-01-06 00:00:00,2004-03-13 23:30:00,68,BR-Sa3,EBF
120,1994-04-11 00:00:00,1994-08-14 23:30:00,126,CA-Man,ENF
121,1994-09-01 00:00:00,1996-01-24 23:30:00,511,CA-Man,ENF
122,1996-03-12 00:00:00,1996-11-08 23:30:00,242,CA-Man,ENF
123,1996-11-24 00:00:00,1997-01-11 23:30:00,49,CA-Man,ENF
124,1997-02-14 00:00:00,1997-05-02 23:30:00,78,CA-Man,ENF
125,1997-05-23 00:00:00,1997-11-06 23:30:00,168,CA-Man,ENF
126,1997-12-22 00:00:00,1998-12-06 23:30:00,350,CA-Man,ENF
127,1999-01-18 00:00:00,1999-03-28 23:30:00,70,CA-Man,ENF
128,1999-04-13 00:00:00,1999-04-15 23:30:00,3,CA-Man,ENF
129,1999-05-13 00:00:00,1999-10-21 23:30:00,162,CA-Man,ENF
130,1999-11-24 00:00:00,2000-01-18 23:30:00,56,CA-Man,ENF
131,2000-02-04 00:00:00,2000-07-12 23:30:00,160,CA-Man,ENF
132,2000-08-11 00:00:00,2002-01-03 23:30:00,511,CA-Man,ENF
133,2002-01-29 00:00:00,2003-03-15 23:30:00,411,CA-Man,ENF
134,2003-04-15 00:00:00,2003-06-26 23:30:00,73,CA-Man,ENF
135,2003-07-09 00:00:00,2004-02-04 23:30:00,211,CA-Man,ENF
136,2004-12-10 00:00:00,2005-01-06 23:30:00,28,CA-Man,ENF
137,2006-07-22 00:00:00,2006-08-22 23:30:00,32,CA-Man,ENF
138,2006-09-12 00:00:00,2006-12-05 23:30:00,85,CA-Man,ENF
139,2006-12-30 00:00:00,2007-01-21 23:30:00,23,CA-Man,ENF
140,2007-03-18 00:00:00,2007-05-03 23:30:00,47,CA-Man,ENF
141,2007-06-06 00:00:00,2007-07-01 23:30:00,26,CA-Man,ENF
142,2007-07-21 00:00:00,2007-08-09 23:30:00,20,CA-Man,ENF
143,2007-09-18 00:00:00,2007-12-01 23:30:00,75,CA-Man,ENF
144,2008-01-16 00:00:00,2008-02-13 23:30:00,29,CA-Man,ENF
145,2008-03-02 00:00:00,2008-06-25 23:30:00,116,CA-Man,ENF
146,2008-07-14 00:00:00,2008-10-20 23:30:00,99,CA-Man,ENF
147,2008-11-04 00:00:00,2008-11-04 23:30:00,1,CA-Man,ENF
148,2002-10-26 00:00:00,2003-01-12 23:30:00,79,CA-NS4,ENF
149,2003-03-19 00:00:00,2003-10-21 23:30:00,217,CA-NS4,ENF
150,2004-05-06 00:00:00,2005-09-26 23:30:00,509,CA-NS4,ENF
151,2002-06-24 00:00:00,2002-07-16 23:30:00,23,CA-NS7,OSH
152,2002-07-30 00:00:00,2005-08-28 23:30:00,1126,CA-NS7,OSH
153,2005-09-17 00:00:00,2005-09-29 23:30:00,13,CA-NS7,OSH
154,1996-04-23 00:00:00,1998-06-25 23:30:00,794,CA-Oas,DBF
155,1998-07-10 00:00:00,2010-12-31 23:30:00,4558,CA-Oas,DBF
156,1999-04-24 00:00:00,2001-12-04 23:30:00,956,CA-Obs,ENF
157,2001-12-17 00:00:00,2003-12-21 23:30:00,735,CA-Obs,ENF
158,2004-01-06 00:00:00,2005-07-19 23:30:00,561,CA-Obs,ENF
159,2005-07-30 00:00:00,2005-12-30 23:30:00,154,CA-Obs,ENF
160,2006-01-21 00:00:00,2009-12-05 23:30:00,1415,CA-Obs,ENF
161,2009-12-27 00:00:00,2010-02-02 23:30:00,38,CA-Obs,ENF
162,2010-02-15 00:00:00,2010-05-31 23:30:00,106,CA-Obs,ENF
163,2010-06-14 00:00:00,2010-12-31 23:30:00,201,CA-Obs,ENF
164,2003-07-17 00:00:00,2003-09-19 23:30:00,65,CA-SF1,ENF
165,2004-04-10 00:00:00,2004-09-18 23:30:00,162,CA-SF1,ENF
166,2005-04-10 00:00:00,2005-09-17 23:30:00,161,CA-SF1,ENF
167,2006-04-10 00:00:00,2006-09-21 23:30:00,165,CA-SF1,ENF
168,2002-08-10 00:00:00,2002-09-20 23:30:00,42,CA-SF3,OSH
169,2003-04-11 00:00:00,2003-09-21 23:30:00,164,CA-SF3,OSH
170,2004-04-10 00:00:00,2004-09-17 23:30:00,161,CA-SF3,OSH
171,2005-04-11 00:00:00,2005-09-17 23:30:00,160,CA-SF3,OSH
172,2006-04-11 00:00:00,2006-09-21 23:30:00,164,CA-SF3,OSH
173,2003-01-06 00:00:00,2003-02-06 23:30:00,32,CA-TP1,ENF
174,2003-03-13 00:00:00,2003-04-06 23:30:00,25,CA-TP1,ENF
175,2003-07-09 00:00:00,2003-07-26 23:30:00,18,CA-TP1,ENF
176,2003-08-06 00:00:00,2003-08-24 23:30:00,19,CA-TP1,ENF
177,2003-09-07 00:00:00,2003-09-27 23:30:00,21,CA-TP1,ENF
178,2003-10-11 00:00:00,2003-10-29 23:30:00,19,CA-TP1,ENF
179,2004-02-07 00:00:00,2004-03-07 23:30:00,30,CA-TP1,ENF
180,2004-04-11 00:00:00,2004-05-03 23:30:00,23,CA-TP1,ENF
181,2004-05-26 00:00:00,2004-06-18 23:30:00,24,CA-TP1,ENF
182,2004-08-30 00:00:00,2004-10-06 23:30:00,38,CA-TP1,ENF
183,2004-11-24 00:00:00,2005-01-04 23:30:00,42,CA-TP1,ENF
184,2005-02-28 00:00:00,2005-04-08 23:30:00,40,CA-TP1,ENF
185,2005-05-28 00:00:00,2005-06-30 23:30:00,34,CA-TP1,ENF
186,2005-09-26 00:00:00,2005-10-28 23:30:00,33,CA-TP1,ENF
187,2006-03-31 00:00:00,2006-05-05 23:30:00,36,CA-TP1,ENF
188,2006-06-26 00:00:00,2006-07-22 23:30:00,27,CA-TP1,ENF
189,2006-12-26 00:00:00,2007-04-06 23:30:00,102,CA-TP1,ENF
190,2007-05-31 00:00:00,2007-07-04 23:30:00,35,CA-TP1,ENF
191,2007-08-22 00:00:00,2007-10-03 23:30:00,43,CA-TP1,ENF
192,2008-05-01 00:00:00,2008-06-03 23:30:00,34,CA-TP1,ENF
193,2008-06-14 00:00:00,2008-10-28 23:30:00,137,CA-TP1,ENF
194,2008-11-26 00:00:00,2009-01-22 23:30:00,58,CA-TP1,ENF
195,2009-02-23 00:00:00,2012-07-25 23:30:00,1249,CA-TP1,ENF
196,2012-08-05 00:00:00,2012-11-05 23:30:00,93,CA-TP1,ENF
197,2012-11-18 00:00:00,2013-05-06 23:30:00,170,CA-TP1,ENF
198,2013-05-19 00:00:00,2014-04-07 23:30:00,324,CA-TP1,ENF
199,2014-09-15 00:00:00,2014-12-18 23:30:00,95,CA-TP1,ENF
200,2003-01-31 00:00:00,2003-03-03 23:30:00,32,CA-TP2,ENF
201,2003-03-27 00:00:00,2003-05-09 23:30:00,44,CA-TP2,ENF
202,2003-06-27 00:00:00,2003-07-12 23:30:00,16,CA-TP2,ENF
203,2003-07-27 00:00:00,2003-09-13 23:30:00,49,CA-TP2,ENF
204,2003-09-29 00:00:00,2003-10-19 23:30:00,21,CA-TP2,ENF
205,2003-11-16 00:00:00,2004-02-11 23:30:00,88,CA-TP2,ENF
206,2004-03-26 00:00:00,2004-04-21 23:30:00,27,CA-TP2,ENF
207,2004-05-12 00:00:00,2004-06-04 23:30:00,24,CA-TP2,ENF
208,2004-08-03 00:00:00,2004-08-30 23:30:00,28,CA-TP2,ENF
209,2004-10-27 00:00:00,2004-12-04 23:30:00,39,CA-TP2,ENF
210,2005-02-10 00:00:00,2005-03-05 23:30:00,24,CA-TP2,ENF
211,2005-04-25 00:00:00,2005-06-30 23:30:00,67,CA-TP2,ENF
212,2005-09-01 00:00:00,2005-10-01 23:30:00,31,CA-TP2,ENF
213,2005-11-26 00:00:00,2006-04-03 23:30:00,129,CA-TP2,ENF
214,2006-05-26 00:00:00,2006-07-03 23:30:00,39,CA-TP2,ENF
215,2006-08-28 00:00:00,2006-09-15 23:30:00,19,CA-TP2,ENF
216,2007-04-25 00:00:00,2007-06-05 23:30:00,42,CA-TP2,ENF
217,2007-07-04 00:00:00,2007-07-26 23:30:00,23,CA-TP2,ENF
218,2007-09-26 00:00:00,2007-10-28 23:30:00,33,CA-TP2,ENF
219,2003-01-01 00:00:00,2003-01-18 23:30:00,18,CA-TP3,ENF
220,2003-02-27 00:00:00,2003-03-21 23:30:00,23,CA-TP3,ENF
221,2003-05-02 00:00:00,2003-06-02 23:30:00,32,CA-TP3,ENF
222,2003-07-21 00:00:00,2003-08-06 23:30:00,17,CA-TP3,ENF
223,2003-08-17 00:00:00,2003-08-31 23:30:00,15,CA-TP3,ENF
224,2003-09-17 00:00:00,2003-10-06 23:30:00,20,CA-TP3,ENF
225,2003-10-22 00:00:00,2003-11-23 23:30:00,33,CA-TP3,ENF
226,2003-12-14 00:00:00,2004-01-15 23:30:00,33,CA-TP3,ENF
227,2004-03-01 00:00:00,2004-04-03 23:30:00,34,CA-TP3,ENF
228,2004-04-27 00:00:00,2004-05-22 23:30:00,26,CA-TP3,ENF
229,2004-07-05 00:00:00,2004-08-03 23:30:00,30,CA-TP3,ENF
230,2004-09-29 00:00:00,2004-10-11 23:30:00,13,CA-TP3,ENF
231,2004-10-27 00:00:00,2004-11-04 23:30:00,9,CA-TP3,ENF
232,2004-12-24 00:00:00,2005-02-05 23:30:00,44,CA-TP3,ENF
233,2005-03-31 00:00:00,2005-05-04 23:30:00,35,CA-TP3,ENF
234,2005-05-22 00:00:00,2005-06-07 23:30:00,17,CA-TP3,ENF
235,2005-08-03 00:00:00,2005-09-03 23:30:00,32,CA-TP3,ENF
236,2005-10-26 00:00:00,2005-11-30 23:30:00,36,CA-TP3,ENF
237,2006-04-26 00:00:00,2006-06-02 23:30:00,38,CA-TP3,ENF
238,2006-07-29 00:00:00,2006-09-05 23:30:00,39,CA-TP3,ENF
239,2007-03-30 00:00:00,2007-05-05 23:30:00,37,CA-TP3,ENF
240,2007-07-23 00:00:00,2007-08-29 23:30:00,38,CA-TP3,ENF
241,2007-10-24 00:00:00,2010-12-14 23:30:00,1148,CA-TP3,ENF
242,2010-12-28 00:00:00,2011-05-15 23:30:00,139,CA-TP3,ENF
243,2011-06-02 00:00:00,2014-12-18 23:30:00,1296,CA-TP3,ENF
244,2013-01-01 00:00:00,2013-03-12 23:30:00,71,CA-TPD,DBF
245,2013-04-11 00:00:00,2014-12-18 23:30:00,617,CA-TPD,DBF
246,2006-07-04 00:00:00,2007-01-05 23:30:00,186,CG-Tch,SAV
247,2007-06-12 00:00:00,2008-02-03 23:30:00,237,CG-Tch,SAV
248,2008-03-02 00:00:00,2008-10-27 23:30:00,240,CG-Tch,SAV
249,2009-03-12 00:00:00,2009-12-31 23:30:00,295,CG-Tch,SAV
250,2002-01-30 00:00:00,2002-04-28 23:30:00,89,CH-Oe1,GRA
251,2002-05-18 00:00:00,2002-05-30 23:30:00,13,CH-Oe1,GRA
252,2002-07-05 00:00:00,2003-01-13 23:30:00,193,CH-Oe1,GRA
253,2003-02-05 00:00:00,2003-08-03 23:30:00,180,CH-Oe1,GRA
254,2003-08-14 00:00:00,2004-11-05 23:30:00,450,CH-Oe1,GRA
255,2004-12-29 00:00:00,2008-12-31 23:30:00,1464,CH-Oe1,GRA
256,2003-01-01 00:00:00,2003-01-17 23:30:00,17,CN-Cha,MF
257,2003-01-31 00:00:00,2003-09-02 23:30:00,215,CN-Cha,MF
258,2003-09-14 00:00:00,2003-11-27 23:30:00,75,CN-Cha,MF
259,2003-12-15 00:00:00,2003-12-31 23:30:00,17,CN-Cha,MF
260,2004-02-12 00:00:00,2004-12-16 23:30:00,309,CN-Cha,MF
261,2005-01-19 00:00:00,2005-01-23 23:30:00,5,CN-Cha,MF
262,2005-03-08 00:00:00,2005-12-04 23:30:00,272,CN-Cha,MF
263,2007-05-22 00:00:00,2009-03-12 23:30:00,661,CN-Cng,GRA
264,2009-03-26 00:00:00,2009-08-11 23:30:00,139,CN-Cng,GRA
265,2009-08-24 00:00:00,2010-06-09 23:30:00,290,CN-Cng,GRA
266,2010-06-21 00:00:00,2010-10-01 23:30:00,103,CN-Cng,GRA
267,2004-01-14 00:00:00,2005-01-12 23:30:00,365,CN-Dan,GRA
268,2005-01-31 00:00:00,2005-12-31 23:30:00,335,CN-Dan,GRA
269,2003-01-01 00:00:00,2003-03-06 23:30:00,65,CN-Din,EBF
270,2003-03-18 00:00:00,2003-07-28 23:30:00,133,CN-Din,EBF
271,2003-08-08 00:00:00,2004-02-27 23:30:00,204,CN-Din,EBF
272,2004-05-17 00:00:00,2004-06-25 23:30:00,40,CN-Din,EBF
273,2004-07-14 00:00:00,2004-09-17 23:30:00,66,CN-Din,EBF
274,2004-09-29 00:00:00,2005-12-31 23:30:00,459,CN-Din,EBF
275,2008-01-01 00:00:00,2008-05-22 23:30:00,143,CN-Du2,GRA
276,2008-06-16 00:00:00,2008-12-31 23:30:00,199,CN-Du2,GRA
277,2009-08-04 00:00:00,2010-05-08 23:30:00,278,CN-Du3,GRA
278,2003-01-15 00:00:00,2003-02-21 23:30:00,38,CN-Ha2,WET
279,2003-03-04 00:00:00,2003-12-20 23:30:00,292,CN-Ha2,WET
280,2004-02-07 00:00:00,2004-11-17 23:30:00,285,CN-Ha2,WET
281,2004-12-06 00:00:00,2005-01-08 23:30:00,34,CN-Ha2,WET
282,2005-01-28 00:00:00,2005-11-18 23:30:00,295,CN-Ha2,WET
283,2005-12-22 00:00:00,2005-12-31 23:30:00,10,CN-Ha2,WET
284,2002-01-15 00:00:00,2002-10-03 23:30:00,262,CN-HaM,GRA
285,2002-10-28 00:00:00,2004-12-31 23:30:00,796,CN-HaM,GRA
286,2003-01-01 00:00:00,2003-10-21 23:30:00,294,CN-Qia,ENF
287,2003-11-02 00:00:00,2005-12-31 23:30:00,791,CN-Qia,ENF
288,2010-12-20 00:00:00,2012-01-23 23:30:00,400,CN-Sw2,GRA
289,2006-05-04 00:00:00,2006-11-06 23:30:00,187,CZ-BK2,GRA
290,2007-04-06 00:00:00,2007-11-26 23:30:00,235,CZ-BK2,GRA
291,2008-04-04 00:00:00,2008-04-07 23:30:00,4,CZ-BK2,GRA
292,2008-04-26 00:00:00,2010-01-18 23:30:00,633,CZ-BK2,GRA
293,2010-02-03 00:00:00,2011-01-21 23:30:00,353,CZ-BK2,GRA
294,2011-02-03 00:00:00,2011-08-19 23:30:00,198,CZ-BK2,GRA
295,2011-08-31 00:00:00,2012-02-12 23:30:00,166,CZ-BK2,GRA
296,2012-02-24 00:00:00,2012-12-31 23:30:00,312,CZ-BK2,GRA
297,2009-05-01 00:00:00,2009-12-12 23:30:00,226,DE-Lkb,ENF
298,2010-03-24 00:00:00,2010-06-03 23:30:00,72,DE-Lkb,ENF
299,2010-07-06 00:00:00,2010-07-10 23:30:00,5,DE-Lkb,ENF
300,2010-08-03 00:00:00,2010-11-27 23:30:00,117,DE-Lkb,ENF
301,2010-12-17 00:00:00,2011-01-03 23:30:00,18,DE-Lkb,ENF
302,2011-01-22 00:00:00,2011-02-14 23:30:00,24,DE-Lkb,ENF
303,2011-02-26 00:00:00,2011-12-08 23:30:00,286,DE-Lkb,ENF
304,2011-12-29 00:00:00,2011-12-29 23:30:00,1,DE-Lkb,ENF
305,2012-01-25 00:00:00,2012-02-25 23:30:00,32,DE-Lkb,ENF
306,2012-03-18 00:00:00,2012-10-10 23:30:00,207,DE-Lkb,ENF
307,2012-10-27 00:00:00,2012-10-27 23:30:00,1,DE-Lkb,ENF
308,2012-11-13 00:00:00,2012-12-16 23:30:00,34,DE-Lkb,ENF
309,2012-12-27 00:00:00,2013-01-01 23:30:00,6,DE-Lkb,ENF
310,2013-01-14 00:00:00,2013-02-07 23:30:00,25,DE-Lkb,ENF
311,2013-03-24 00:00:00,2013-03-26 23:30:00,3,DE-Lkb,ENF
312,2013-04-10 00:00:00,2013-07-31 23:30:00,113,DE-Lkb,ENF
313,2013-09-21 00:00:00,2013-11-25 23:30:00,66,DE-Lkb,ENF
314,2013-12-09 00:00:00,2013-12-31 23:30:00,23,DE-Lkb,ENF
315,2002-04-11 00:00:00,2003-07-23 23:30:00,469,DE-Lnf,DBF
316,2003-08-07 00:00:00,2006-12-31 23:30:00,1243,DE-Lnf,DBF
317,2011-01-01 00:00:00,2011-03-16 23:30:00,75,DE-Lnf,DBF
318,2011-03-30 00:00:00,2011-04-30 23:30:00,32,DE-Lnf,DBF
319,2011-06-12 00:00:00,2012-12-31 23:30:00,569,DE-Lnf,DBF
320,2007-05-26 00:00:00,2007-12-23 23:30:00,212,DE-Seh,CRO
321,2008-01-09 00:00:00,2010-10-13 23:30:00,1009,DE-Seh,CRO
322,2012-07-05 00:00:00,2013-04-19 23:30:00,289,DE-SfN,WET
323,2013-07-02 00:00:00,2014-11-24 23:30:00,511,DE-SfN,WET
324,2014-12-12 00:00:00,2014-12-31 23:30:00,20,DE-SfN,WET
325,2010-06-06 00:00:00,2010-10-22 23:30:00,139,DE-Spw,WET
326,2011-01-04 00:00:00,2011-08-23 23:30:00,232,DE-Spw,WET
327,2011-09-15 00:00:00,2013-06-08 23:30:00,633,DE-Spw,WET
328,2013-07-27 00:00:00,2014-03-23 23:30:00,240,DE-Spw,WET
329,2014-04-05 00:00:00,2014-05-24 23:30:00,50,DE-Spw,WET
330,2014-07-08 00:00:00,2014-12-31 23:30:00,177,DE-Spw,WET
331,2013-05-15 00:00:00,2014-12-31 23:30:00,596,DE-Zrk,WET
332,2005-05-13 00:00:00,2006-01-22 23:30:00,255,DK-Eng,GRA
333,2006-02-02 00:00:00,2006-06-04 23:30:00,123,DK-Eng,GRA
334,2006-06-27 00:00:00,2007-01-22 23:30:00,210,DK-Eng,GRA
335,2007-02-09 00:00:00,2008-06-30 23:30:00,508,DK-Eng,GRA
336,2005-01-30 00:00:00,2005-09-07 23:30:00,221,DK-Fou,CRO
337,2005-09-23 00:00:00,2005-10-12 23:30:00,20,DK-Fou,CRO
338,2007-07-03 00:00:00,2007-08-16 23:30:00,45,ES-Amo,OSH
339,2007-09-09 00:00:00,2007-12-17 23:30:00,100,ES-Amo,OSH
340,2008-01-06 00:00:00,2008-03-25 23:30:00,80,ES-Amo,OSH
